name,foot,goal,dist_m,dist_ft,time,match_id,period,team_id,player_id,shot_id,accurate,shot_loc,counter,opportunity,x1,y1,x2,y2,H1,H2,E1,shot_loc_desc,time2,min
B. Pavard,right,False,8.853715127702044,29.0401856188627,2338.335249,2058014,1H,4418,340646,262918734,True,gb,False,True,95,69,0,0,2748.461936,3062.90075,,goal low center,2338.335249,38.0
B. Matuidi,head/body,False,13.393233536472813,43.92980599963082,2471.924828,2058014,1H,4418,25437,262918790,False,ol,False,False,90,29,0,0,2748.461936,3062.90075,,out center left,2471.924828,41.0
R. Lukaku,head/body,False,13.247432127019938,43.451577376625394,121.31965300000002,2058014,2H,5629,7905,262918911,False,ot,False,True,88,54,100,100,2748.461936,3062.90075,,out high center,2869.781589,47.0
S. Umtiti,head/body,True,8.569565992656804,28.108176455914315,336.2704319999998,2058014,2H,4418,25397,262918986,True,gr,False,True,94,65,0,0,2748.461936,3062.90075,,goal center right,3084.732368,51.0
B. Matuidi,left,False,24.066345235670912,78.93761237300059,637.8820620000001,2058014,2H,4418,25437,262919074,False,,True,False,79,31,0,0,2748.461936,3062.90075,,,3386.3439980000003,56.0
O. Giroud,left,False,11.56555620149762,37.93502434091219,649.379246,2058014,2H,4418,26010,262919083,False,,False,True,90,40,0,0,2748.461936,3062.90075,,,3397.841182,56.0
T. Alderweireld,right,False,26.60077926344452,87.25055598409801,747.3716060000002,2058014,2H,5629,36,262919110,False,otr,False,False,77,73,100,100,2748.461936,3062.90075,,out high right,3495.8335420000003,58.0
K. De Bruyne,right,False,13.57165085840702,44.51501481557502,947.686773,2058014,2H,5629,38021,262919172,False,olb,False,True,88,41,100,100,2748.461936,3062.90075,,out low left,3696.148709,61.0
M. Fellaini,head/body,False,12.118974634947463,39.750236802627676,1173.3012200000005,2058014,2H,5629,8249,262919246,False,obr,False,True,89,47,100,100,2748.461936,3062.90075,,out low right,3921.763156000001,65.0
O. Giroud,left,False,20.085417755426448,65.88017023779875,1317.577214,2058014,2H,4418,26010,262919293,False,otl,True,False,82,40,0,0,2748.461936,3062.90075,,out high left,4066.03915,67.0
K. De Bruyne,left,False,25.905239071662702,84.96918415505365,1815.20489,2058014,2H,5629,38021,262919461,False,otl,False,False,77,34,100,100,2748.461936,3062.90075,,out high left,4563.666826000001,76.0
P. Pogba,head/body,False,12.20696175149656,40.03883454490872,2000.723445,2058014,2H,4418,7936,262919474,False,otl,False,True,89,55,0,0,2748.461936,3062.90075,,out high left,4749.185381,79.0
A. Witsel,right,False,30.428558147281645,99.8056707230838,2141.130956,2058014,2H,5629,70123,262919563,True,gr,False,True,73,31,100,100,2748.461936,3062.90075,,goal center right,4889.592892000001,81.0
A. Griezmann,right,False,16.716077291039305,54.82873351460892,2843.443873,2058014,2H,4418,3682,262919650,True,glb,False,True,85,58,0,0,2748.461936,3062.90075,,goal low left,5591.905809,93.0
C. Tolisso,left,False,15.282317364277576,50.126000954830445,3016.680937,2058014,2H,4418,209091,262919731,True,gbr,False,True,87,35,0,0,2748.461936,3062.90075,,goal low right,5765.142873000001,96.0
O. Giroud,left,False,12.108026439102288,39.7143267202555,1992.976873,2058014,1H,4418,26010,262970622,False,obr,False,True,90,36,0,0,2748.461936,3062.90075,,out low right,1992.976873,33.0
A. Griezmann,left,False,35.317536217720516,115.84151879412329,2166.865657,2058014,1H,4418,3682,262970623,False,obr,False,False,69,24,0,0,2748.461936,3062.90075,,out low right,2166.865657,36.0
O. Giroud,right,False,13.76737554955555,45.1569918025422,302.73583800000006,2058014,2H,4418,26010,262970624,False,,False,True,88,39,0,0,2748.461936,3062.90075,,,3051.197774,50.0
E. Hazard,left,False,11.66927975937247,38.2752376107417,900.4306899999999,2058014,1H,5629,25707,262979144,False,obr,False,True,91,33,100,100,2748.461936,3062.90075,,out low right,900.4306899999999,15.0
H. Maguire,head/body,False,12.26708681350222,40.23604474828728,821.9107280000001,2058015,1H,2413,8653,263154103,False,obr,False,True,89,44,100,100,2769.761559,2885.9407600000004,1117.821237,out low right,821.9107280000001,13.0
I. Perišić,right,False,29.153481139694108,95.62341813819667,1097.366293,2058015,1H,9598,14812,263154216,False,olb,False,True,75,23,0,0,2769.761559,2885.9407600000004,1117.821237,out low left,1097.366293,18.0
A. Rebić,left,False,24.16332576700691,79.25570851578266,1202.106695,2058015,1H,9598,69616,263154258,False,,False,False,78,53,0,0,2769.761559,2885.9407600000004,1117.821237,,1202.106695,20.0
I. Perišić,right,False,34.86963858147228,114.37241454722907,1341.142365,2058015,1H,9598,14812,263154293,False,olb,False,True,69,29,0,0,2769.761559,2885.9407600000004,1117.821237,out low left,1341.142365,22.0
A. Rebić,left,False,21.30381165988847,69.87650224443418,1861.969059,2058015,1H,9598,69616,263154482,True,gc,False,True,81,62,0,0,2769.761559,2885.9407600000004,1117.821237,goal center,1861.969059,31.0
J. Lingard,right,False,18.6524,61.179871999999996,2103.19302,2058015,1H,2413,7934,263154486,False,obr,True,True,83,50,100,100,2769.761559,2885.9407600000004,1117.821237,out low right,2103.19302,35.0
R. Sterling,left,False,15.70954470067481,51.52730661821337,2198.388672,2058015,1H,2413,11066,263154513,False,,False,True,86,59,100,100,2769.761559,2885.9407600000004,1117.821237,,2198.388672,36.0
Š. Vrsaljko,right,False,33.800251131648416,110.86482371180679,2552.294165,2058015,1H,9598,69409,263154730,False,otr,False,False,70,71,0,0,2769.761559,2885.9407600000004,1117.821237,out high right,2552.294165,42.0
J. Lingard,right,False,28.641857829102143,93.94529367945502,620.9679780000001,2058015,2H,2413,7934,263154824,False,,False,True,74,57,100,100,2769.761559,2885.9407600000004,1117.821237,,3390.729537,56.0
H. Kane,right,False,7.637055477080156,25.04954196482291,1320.46911,2058015,2H,2413,8717,263155042,False,otr,False,False,98,70,100,100,2769.761559,2885.9407600000004,1117.821237,out high right,4090.230669,68.0
J. Lingard,right,False,13.212303320768866,43.336354892121875,1912.325886,2058015,2H,2413,7934,263155217,False,olb,False,True,91,74,100,100,2769.761559,2885.9407600000004,1117.821237,out low left,4682.087445,78.0
I. Rakitić,left,False,24.602235713904133,80.69533314160554,906.289189,2058015,2H,9598,3476,263155218,False,otl,False,False,78,37,0,0,2769.761559,2885.9407600000004,1117.821237,out high left,3676.050748,61.0
I. Perišić,right,False,16.49453611237673,54.10207844859567,1168.5982649999996,2058015,2H,9598,14812,263155290,False,,False,True,85,47,0,0,2769.761559,2885.9407600000004,1117.821237,,3938.3598239999997,65.0
J. Henderson,right,False,31.85241595923298,104.47592434628417,1958.756458,2058015,2H,2413,7964,263155298,False,otr,False,False,71,54,100,100,2769.761559,2885.9407600000004,1117.821237,out high right,4728.518017,78.0
I. Perišić,left,True,8.898687024499738,29.18769344035914,1368.6243839999995,2058015,2H,9598,14812,263155358,True,glb,False,True,92,46,0,0,2769.761559,2885.9407600000004,1117.821237,goal low left,4138.385942999999,68.0
I. Perišić,left,False,12.98756557490664,42.59921508569378,1569.7686169999995,2058015,2H,9598,14812,263155421,False,,False,True,90,31,0,0,2769.761559,2885.9407600000004,1117.821237,,4339.530175999999,72.0
A. Rebić,right,False,8.845915403309032,29.014602522853625,1571.532217,2058015,2H,9598,69616,263155422,True,gl,False,True,92,53,0,0,2769.761559,2885.9407600000004,1117.821237,goal center left,4341.293776,72.0
M. Brozović,right,False,24.92634689685795,81.75841782169407,1675.409232,2058015,2H,9598,69968,263155456,False,ot,False,True,78,67,0,0,2769.761559,2885.9407600000004,1117.821237,out high center,4445.1707910000005,74.0
H. Kane,head/body,False,17.55900965608539,57.59355167196008,2786.9690950000004,2058015,2H,2413,8717,263155487,False,ol,False,True,84,51,100,100,2769.761559,2885.9407600000004,1117.821237,out center left,5556.730654000001,92.0
E. Dier,right,False,27.723481753966258,90.93302015300932,454.1863119999998,2058015,E1,2413,210044,263155631,False,,False,False,75,61,100,100,2769.761559,2885.9407600000004,1117.821237,,6109.888631,101.0
J. Stones,head/body,False,12.337765952655285,40.46787232470933,496.9580420000002,2058015,E1,2413,9380,263155635,True,gtl,False,True,89,57,100,100,2769.761559,2885.9407600000004,1117.821237,goal high left,6152.660361,102.0
M. Mandžukić,right,False,11.663626465319439,38.25669480624776,2242.8616220000004,2058015,2H,9598,14943,263155645,True,gr,False,True,92,71,0,0,2769.761559,2885.9407600000004,1117.821237,goal center right,5012.623181000001,83.0
I. Perišić,right,False,10.861973334643203,35.6272725376297,2283.961764,2058015,2H,9598,14812,263155664,False,ot,False,True,93,29,0,0,2769.761559,2885.9407600000004,1117.821237,out high center,5053.723323,84.0
D. Lovren,right,False,31.951056172840357,104.79946424691636,2675.7561210000003,2058015,2H,9598,25393,263155822,False,otr,False,False,72,74,0,0,2769.761559,2885.9407600000004,1117.821237,out high right,5445.517680000001,90.0
A. Kramarić,left,False,14.887785749482694,48.831937258303235,687.307272,2058015,E1,9598,69411,263156061,False,,False,False,88,69,0,0,2769.761559,2885.9407600000004,1117.821237,,6343.009591,105.0
A. Kramarić,left,False,18.88050586610433,61.92805924082219,946.577526,2058015,E1,9598,69411,263156133,False,,False,True,83,42,0,0,2769.761559,2885.9407600000004,1117.821237,,6602.279845000001,110.0
M. Mandžukić,right,False,12.418818971222667,40.73372622561035,990.6124419999996,2058015,E1,9598,14943,263156151,True,gl,False,True,89,42,0,0,2769.761559,2885.9407600000004,1117.821237,goal center left,6646.314761,110.0
M. Brozović,left,False,11.86819899100112,38.927692690483674,123.73622799999976,2058015,E2,9598,69968,263156189,False,otl,False,True,91,32,0,0,2769.761559,2885.9407600000004,1117.821237,out high left,6897.259784,114.0
M. Mandžukić,left,True,8.670356666394987,28.438769865775555,185.01139200000037,2058015,E2,9598,14943,263156205,True,gb,False,True,93,39,0,0,2769.761559,2885.9407600000004,1117.821237,goal low center,6958.534948,115.0
I. Perišić,left,False,12.611220991244267,41.36480485128119,521.7816069999999,2058015,E2,9598,14812,263156245,False,,False,True,89,40,0,0,2769.761559,2885.9407600000004,1117.821237,,7295.305163000001,121.0
M. Brozović,right,False,25.68493018405929,84.24657100371446,635.9386489999997,2058015,E2,9598,69968,263156249,True,gt,False,True,78,26,0,0,2769.761559,2885.9407600000004,1117.821237,goal high center,7409.462205,123.0
A. Kramarić,right,False,13.926868427701184,45.68012844285988,865.7679260000004,2058015,E2,9598,69411,263156279,False,otr,True,True,89,69,0,0,2769.761559,2885.9407600000004,1117.821237,out high right,7639.2914820000005,127.0
T. Meunier,right,True,8.845915403309032,29.014602522853625,217.949333,2058016,1H,5629,37824,263647791,True,gb,False,True,92,53,0,0,2807.861069,2881.505731,,goal low center,217.949333,3.0
K. De Bruyne,right,False,13.393233536472813,43.92980599963082,677.480667,2058016,1H,5629,38021,263647909,True,gc,False,True,90,29,0,0,2807.861069,2881.505731,,goal center,677.480667,11.0
R. Sterling,left,False,21.754298088021592,71.35409772871081,660.4473740000001,2058016,1H,2413,11066,263648028,False,,False,False,81,67,100,100,2807.861069,2881.505731,,,660.4473740000001,11.0
F. Delph,right,False,30.723777105403236,100.7739889057226,823.1706819999999,2058016,1H,2413,8464,263648078,True,gb,False,True,72,49,100,100,2807.861069,2881.505731,,goal low center,823.1706819999999,13.0
R. Loftus-Cheek,head/body,False,12.842465092029645,42.12328550185723,864.792393,2058016,1H,2413,235555,263648093,True,gt,False,True,89,62,100,100,2807.861069,2881.505731,,goal high center,864.792393,14.0
H. Kane,right,False,15.57270229287454,51.07846352062849,1379.946838,2058016,1H,2413,8717,263648252,False,otl,False,True,86,57,100,100,2807.861069,2881.505731,,out high left,1379.946838,22.0
R. Sterling,right,False,26.638372630521182,87.37386222810947,1432.311722,2058016,1H,2413,11066,263648276,False,otr,False,False,76,39,100,100,2807.861069,2881.505731,,out high right,1432.311722,23.0
Y. Tielemans,right,False,25.404664598455142,83.32729988293286,1750.156785,2058016,1H,5629,263802,263648342,False,,False,False,77,42,0,0,2807.861069,2881.505731,,,1750.156785,29.0
Y. Tielemans,right,False,13.413014911737777,43.99468891049991,2014.679099,2058016,1H,5629,263802,263648482,False,,False,False,88,57,0,0,2807.861069,2881.505731,,,2014.679099,33.0
Y. Tielemans,right,False,26.355650502359072,86.44653364773775,2052.02306,2058016,1H,5629,263802,263648489,False,ol,False,False,76,47,0,0,2807.861069,2881.505731,,out center left,2052.02306,34.0
T. Alderweireld,right,False,9.033061038346858,29.628440205777693,2054.793819,2058016,1H,5629,36,263648493,False,ot,False,True,93,37,0,0,2807.861069,2881.505731,,out high center,2054.793819,34.0
K. De Bruyne,right,False,16.859509786764264,55.29919210058678,2666.125052,2058016,1H,5629,38021,263648682,False,,False,False,85,60,0,0,2807.861069,2881.505731,,,2666.125052,44.0
R. Lukaku,left,False,16.079857717109938,52.741933312120594,2805.933262,2058016,1H,5629,7905,263648729,False,,True,False,86,37,0,0,2807.861069,2881.505731,,,2805.933262,46.0
J. Lingard,right,False,13.186887767779023,43.25299187831519,607.8377609999998,2058016,2H,2413,7934,263648914,False,,False,False,90,70,100,100,2807.861069,2881.505731,,,3415.69883,56.0
H. Kane,right,False,19.803713519438723,64.956180343759,1214.8381900000004,2058016,2H,2413,8717,263649147,False,otl,False,False,82,54,100,100,2807.861069,2881.505731,,out high left,4022.6992590000004,67.0
E. Dier,right,False,29.896347869305043,98.06002101132053,1382.7851570000005,2058016,2H,2413,210044,263649203,True,glb,False,True,73,61,100,100,2807.861069,2881.505731,,goal low left,4190.646226000001,69.0
E. Dier,right,False,11.29648680353764,37.052476715603454,1464.879836,2058016,2H,2413,210044,263649221,True,gb,False,True,91,65,100,100,2807.861069,2881.505731,,goal low center,4272.740905000001,71.0
H. Maguire,head/body,False,11.123358780624674,36.484616800448926,1500.3202330000004,2058016,2H,2413,8653,263649227,False,ol,False,True,90,45,100,100,2807.861069,2881.505731,,out center left,4308.181302000001,71.0
E. Dier,head/body,False,14.560623645984396,47.75884555882882,1656.3524310000005,2058016,2H,2413,210044,263649248,False,olb,False,True,87,58,100,100,2807.861069,2881.505731,,out low left,4464.213500000001,74.0
H. Maguire,head/body,False,13.9986333805304,45.915517488139706,1718.6927809999995,2058016,2H,2413,8653,263649258,False,olb,False,True,88,37,100,100,2807.861069,2881.505731,,out low left,4526.553849999999,75.0
D. Mertens,right,False,16.859509786764264,55.29919210058678,1826.532704,2058016,2H,5629,122,263649308,False,or,True,False,85,40,0,0,2807.861069,2881.505731,,out center right,4634.393773,77.0
M. Rashford,right,False,27.75733488359428,91.04405841818922,2093.741583,2058016,2H,2413,397178,263649388,True,glb,False,True,76,26,100,100,2807.861069,2881.505731,,goal low left,4901.602652,81.0
T. Meunier,right,False,14.505576544556925,47.57829106614671,2050.302744,2058016,2H,5629,37824,263649392,True,gl,False,True,89,72,0,0,2807.861069,2881.505731,,goal center left,4858.163813,80.0
E. Hazard,right,True,14.560623645984396,47.75884555882882,2188.442846,2058016,2H,5629,25707,263649435,True,glb,False,True,87,42,0,0,2807.861069,2881.505731,,goal low left,4996.303915,83.0
E. Dier,right,False,37.344323020005326,122.48937950561746,2690.500813,2058016,2H,2413,210044,263649601,False,olb,False,False,67,75,100,100,2807.861069,2881.505731,,out low left,5498.361882,91.0
D. Vida,head/body,False,16.311134715356257,53.50052186636852,1254.534318,2058017,1H,9598,69396,263884295,False,otl,False,True,86,65,100,100,2905.875147,3002.148765,,out high left,1254.534318,20.0
I. Rakitić,left,False,16.571499380034986,54.35451796651475,1417.780941,2058017,1H,9598,3476,263884329,False,otr,False,False,86,33,100,100,2905.875147,3002.148765,,out high right,1417.780941,23.0
I. Perišić,left,True,14.560623645984396,47.75884555882882,1676.030001,2058017,1H,9598,14812,263884397,True,gr,False,True,87,42,100,100,2905.875147,3002.148765,,goal center right,1676.030001,27.0
A. Rebić,left,False,10.978094418545508,36.008149692829264,2367.684614,2058017,1H,9598,69616,263884537,False,,False,True,90,51,100,100,2905.875147,3002.148765,,,2367.684614,39.0
I. Perišić,head/body,False,10.351096599998474,33.95159684799499,2569.492567,2058017,1H,9598,14812,263884596,False,,False,True,92,35,100,100,2905.875147,3002.148765,,,2569.492567,42.0
D. Lovren,right,False,12.074922384947243,39.60574542262695,2572.382882,2058017,1H,9598,25393,263884600,False,,False,False,91,31,100,100,2905.875147,3002.148765,,,2572.382882,42.0
D. Vida,head/body,False,7.71515627903933,25.305712595249002,2719.769538,2058017,1H,9598,69396,263884613,False,obr,False,True,93,48,100,100,2905.875147,3002.148765,,out low right,2719.769538,45.0
A. Griezmann,left,False,26.638372630521182,87.37386222810947,70.34117400000014,2058017,2H,4418,3682,263884759,True,gc,False,True,76,61,0,0,2905.875147,3002.148765,,goal center,2976.2163210000003,49.0
A. Rebić,left,False,14.263696155712935,46.78492339073843,122.99609800000007,2058017,2H,9598,69616,263884796,True,gtl,False,True,88,35,100,100,2905.875147,3002.148765,,goal high left,3028.8712450000003,50.0
